,date,name,point
2049,2020-10-13,다만 악에서 구하소서,7.64
2050,2020-10-13,홀리 모터스,7.52
2051,2020-10-13,그린랜드,7.03
2052,2020-10-13,기기괴괴 성형수,6.91
2053,2020-10-13,죽지않는 인간들의 밤,6.75
2054,2020-10-13,언힌지드,6.72
2055,2020-10-13,디바,6.69
2056,2020-10-13,강철비2: 정상회담,5.01
2057,2020-10-13,국제수사,4.89
2058,2020-10-13,뮬란,4.22
2059,2020-10-14,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",9.44
2060,2020-10-14,소년시절의 너,9.4
2061,2020-10-14,위대한 쇼맨,9.4
2062,2020-10-14,브레이크 더 사일런스: 더 무비,9.37
2063,2020-10-14,피아니스트,9.32
2064,2020-10-14,언더독,9.3
2065,2020-10-14,스파이더맨: 뉴 유니버스,9.2
2066,2020-10-14,톰보이,9.2
2067,2020-10-14,사랑과 영혼,9.19
2068,2020-10-14,제리 맥과이어,9.16
2069,2020-10-14,타오르는 여인의 초상,9.06
2070,2020-10-14,윤희에게,8.98
2071,2020-10-14,아웃포스트,8.96
2072,2020-10-14,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,8.95
2073,2020-10-14,비투스,8.94
2074,2020-10-14,담보,8.9
2075,2020-10-14,너의 이름은.,8.78
2076,2020-10-14,마미,8.69
2077,2020-10-14,브리짓 존스의 일기,8.68
2078,2020-10-14,찬실이는 복도 많지,8.65
2079,2020-10-14,69세,8.63
2080,2020-10-14,라라랜드,8.61
2081,2020-10-14,기생충,8.49
2082,2020-10-14,로렌스 애니웨이 ,8.44
2083,2020-10-14,닥터 슬립,8.44
2084,2020-10-14,500일의 썸머,8.42
2085,2020-10-14,검객,8.36
2086,2020-10-14,주디,8.34
2087,2020-10-14,리스본행 야간열차,8.31
2088,2020-10-14,테넷,8.27
2089,2020-10-14,제로 다크 서티,8.21
2090,2020-10-14,경계선,8.17
2091,2020-10-14,프란시스 하,8.14
2092,2020-10-14,신문기자,8.11
2093,2020-10-14,드라이브,8.07
2094,2020-10-14,위크엔드 인 파리,8.06
2095,2020-10-14,블레이드 러너 2049,7.99
2096,2020-10-14,날씨의 아이,7.97
2097,2020-10-14,오! 문희,7.96
2098,2020-10-14,라붐,7.94
2099,2020-10-14,다만 악에서 구하소서,7.64
2100,2020-10-14,홀리 모터스,7.52
2101,2020-10-14,그린랜드,7.03
2102,2020-10-14,기기괴괴 성형수,6.91
2103,2020-10-14,언힌지드,6.73
2104,2020-10-14,죽지않는 인간들의 밤,6.7
2105,2020-10-14,디바,6.69
2106,2020-10-14,강철비2: 정상회담,5.01
2107,2020-10-14,국제수사,4.88
2108,2020-10-14,뮬란,4.2
2109,2020-10-15,포드 V 페라리,9.49
2110,2020-10-15,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",9.43
2111,2020-10-15,소년시절의 너,9.4
2112,2020-10-15,브레이크 더 사일런스: 더 무비,9.38
2113,2020-10-15,피아니스트,9.32
2114,2020-10-15,언더독,9.3
2115,2020-10-15,스파이더맨: 뉴 유니버스,9.2
2116,2020-10-15,톰보이,9.2
2117,2020-10-15,사랑과 영혼,9.19
2118,2020-10-15,제리 맥과이어,9.16
2119,2020-10-15,타오르는 여인의 초상,9.06
2120,2020-10-15,윤희에게,8.98
2121,2020-10-15,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,8.95
2122,2020-10-15,아웃포스트,8.95
2123,2020-10-15,비투스,8.94
2124,2020-10-15,담보,8.9
2125,2020-10-15,너의 이름은.,8.78
2126,2020-10-15,마미,8.69
2127,2020-10-15,브리짓 존스의 일기,8.68
2128,2020-10-15,찬실이는 복도 많지,8.66
2129,2020-10-15,69세,8.63
2130,2020-10-15,라라랜드,8.61
2131,2020-10-15,기생충,8.49
2132,2020-10-15,로렌스 애니웨이 ,8.44
2133,2020-10-15,닥터 슬립,8.44
2134,2020-10-15,500일의 썸머,8.42
2135,2020-10-15,검객,8.36
2136,2020-10-15,주디,8.34
2137,2020-10-15,리스본행 야간열차,8.31
2138,2020-10-15,테넷,8.27
2139,2020-10-15,제로 다크 서티,8.21
2140,2020-10-15,경계선,8.17
2141,2020-10-15,프란시스 하,8.14
2142,2020-10-15,신문기자,8.11
2143,2020-10-15,블레이드 러너 2049,7.99
2144,2020-10-15,날씨의 아이,7.97
2145,2020-10-15,오! 문희,7.96
2146,2020-10-15,라붐,7.94
2147,2020-10-15,다만 악에서 구하소서,7.64
2148,2020-10-15,홀리 모터스,7.52
2149,2020-10-15,그린랜드,7.04
2150,2020-10-15,소리도 없이,7.01
2151,2020-10-15,기기괴괴 성형수,6.9
2152,2020-10-15,디바,6.69
2153,2020-10-15,언힌지드,6.69
2154,2020-10-15,죽지않는 인간들의 밤,6.62
2155,2020-10-15,강철비2: 정상회담,5.01
2156,2020-10-15,국제수사,4.87
2157,2020-10-15,뮬란,4.2
